Benchmark,Collection,Tag,Buggy?,Correct Result?,Time(s),RunTime Error,Category,Notes,Pipeline
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_vowel_seq.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00469518s,,,,"cat ${IN}/${input} | tr ""a-z"" ""[A-Z]"" | tr -sc ""AEIOU"" ""[\\012*]"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/count_words.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00431085s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c >${1}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/find_anagrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00219560s,,,,"sort ${TEMPDIR}/${input}.types ${TEMPDIR}/${input}.types.rev | uniq -c | awk ""\$1 >= 2 {print \$2}"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/find_anagrams.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00188708s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | pure_func ${input} >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/letter_words.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00399494s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -c ""^....$"" >${OUT}/${input}.out0"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/letter_words.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00425267s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | grep -c ""^....$"" >${OUT}/${input}.out1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/merge_upper.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00495005s,,,,"cat ${IN}/${input} | tr ""[a-z]"" ""[A-Z]"" | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00581646s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c | sort -nr >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_folding.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,False,0.00488281s,,Bad heuristics,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c | sort -f >${OUT}/${input}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_num_of_syllables.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,False,0.00194478s,,,,"tr -sc ""[AEIOUaeiou\\012]"" "" "" <${TEMPDIR}/${input}.words | awk ""{print NF}"" >${TEMPDIR}/${input}.syl"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_num_of_syllables.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,False,0.00089574s,,,,paste ${TEMPDIR}/${input}.syl ${TEMPDIR}/${input}.words | sort -nr | sed 5q
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_num_of_syllables.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00310802s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | pure_func ${input} >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/sort_words_by_rhyming.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00670981s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort | uniq -c | rev | sort | rev >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/syllable_words_1.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00731325s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -i ""^[^aeiou]*[aeiou][^aeiou]*$"" | sort | uniq -c | sed 5q >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/syllable_words_2.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00875187s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -i ""^[^aeiou]*[aeiou][^aeiou]*[aeiou][^aeiou]$"" | sort | uniq -c | sed 5q >${OUT}${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/trigram_rec.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00356245s,,,,paste ${TEMPDIR}/${input}.words ${TEMPDIR}/${input}.nextwords ${TEMPDIR}/${input}.nextwords2 | sort | uniq -c
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/trigram_rec.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,False,0.00384355s,,,,"cat ${IN}/${input} | grep ""the land of"" | pure_func ${input} | sort -nr | sed 5q >${OUT}/${input}.0.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/trigram_rec.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,False,0.01495385s,,,,"cat ${IN}/${input} | grep ""And he said"" | pure_func ${input} | sort -nr | sed 5q >${OUT}/${input}.1.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/uppercase_by_token.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00383449s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -c ""^[A-Z]"" >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/uppercase_by_type.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00453091s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | sort -u | grep -c ""^[A-Z]"" >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/verses_2om_3om_2instances.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00452089s,,,,"cat ${IN}/${input} | grep -c ""light.\\*light"" >${OUT}/${input}.out0"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/verses_2om_3om_2instances.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00485730s,,,,"cat ${IN}/${input} | grep -c ""light.\\*light.\\*light"" >${OUT}/${input}.out1"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/verses_2om_3om_2instances.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00943542s,,,,"cat ${IN}/${input} | grep ""light.\\*light"" | grep -vc ""light.\\*light.\\*light"" >${OUT}/${input}.out2"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/vowel_sequencies_gr_1K.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00549102s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | tr -sc ""AEIOUaeiou"" ""[\\012*]"" | sort | uniq -c | awk ""\$1 >= 1000"" >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/scripts/words_no_vowels.sh,full_benchmark/pash_benchmark/benchmarks/nlp/scripts,,False,True,0.00571990s,,,,"cat ${IN}/${input} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | grep -vi ""[aeiou]"" | sort | uniq -c >${OUT}/${input}.out"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/verify.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00201178s,,,,"find ""${directory}"" -type f -name ""*.out"" | while read -r file; do { { { { { filename=$(basename ""${file}"" .out) ; }   { dirname=$(dirname ""${file#${directory}/}"") ; } ; }   { hash=$(shasum -a 256 ""${file}"" | awk ""{ print $1 }"") ; } ; }   { mkdir -p ${hash_folder}/${dirname} ; } ; }   { echo ""${hash..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/verify.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00083494s,,,,"shasum -a 256 ""${file}"" | awk ""{ print $1 }"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/verify.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00077200s,,,,"find ""${folder}"" -type f -name ""*.out"" | while read -r file; do { { { { { filename=$(basename ""${file}"" .out) ; }   { dirname=$(basename ""$(dirname ""${file}"")"") ; } ; }   { shasum -a 256 ""${file}"" | awk ""{ print $1 }"" >""${file}.hash"" ; } ; }   { diff ""${hash_folder}/${dirname}/${filename}.hash"" ""${f..."
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/nlp/verify.sh,full_benchmark/pash_benchmark/benchmarks/nlp,,False,True,0.00067019s,,,,"shasum -a 256 ""${file}"" | awk ""{ print $1 }"" >""${file}.hash"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/bi-gram.aux.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00258183s,,,,"tee ${s2} | tail -n +2 | paste ${s2} - | sed ""$d"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/bi-gram.aux.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00039768s,,,,{ cat ${temp} | head -n 1 >${AUX_HEAD} & }
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/bi-gram.aux.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00047326s,,,,{ cat ${temp} | tail -n 1 >${AUX_TAIL} & }
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/bi-gram.aux.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00056982s,,,,{ cat ${temp} | tail -n +2 | paste ${aux3} - >${OUT} & }
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/bi-grams.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00472689s,,,,"cat ${1} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | tr A-Z a-z | bigrams_aux | sort | uniq"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/diff.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00282884s,,,,{ cat ${1} | tr [:lower:] [:upper:] | sort >s1 & }
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/diff.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00222850s,,,,{ cat ${1} | tr [:upper:] [:lower:] | sort >s2 & }
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/nfa-regex.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00613236s,,,,"cat ${1} | tr A-Z a-z | grep ""\\(.\\).*\\1\\(.\\).*\\2\\(.\\).*\\3\\(.\\).*\\4"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/set-diff.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00369787s,,,,"{ cat ${1} | cut -d "" "" -f 1 | tr [:lower:] [:upper:] | sort >s1 & }"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/set-diff.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00223541s,,,,"{ cat ${1} | cut -d "" "" -f 1 | sort >s2 & }"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/sort-sort.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00859666s,,,,cat ${1} | tr A-Z a-z | sort | sort -r
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/sort.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00179029s,,,,cat ${1} | sort
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/spell.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00581527s,,Bad heuristics,,"cat ${1} | iconv -f utf-8 -t ascii//translit | col -bx | tr -cs A-Za-z ""\\n"" | tr A-Z a-z | tr -d ""[:punct:]"" | sort | uniq | comm -23 - ${dict}"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/top-n.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00596929s,,,,"cat ${1} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | tr A-Z a-z | sort | uniq -c | sort -rn | sed 100q"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/scripts/wf.sh,full_benchmark/pash_benchmark/benchmarks/oneliners/scripts,,False,True,0.00601840s,,,,"cat ${1} | tr -c ""A-Za-z"" ""[\\n*]"" | grep -v ""^\\s*$"" | tr A-Z a-z | sort | uniq -c | sort -rn"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/oneliners/verify.sh,full_benchmark/pash_benchmark/benchmarks/oneliners,,False,True,0.00140691s,,,,"shasum -a 256 ""${file}"" | awk ""{ print $1 }"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/lsof/lsof_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/lsof,,False,True,0.00700212s,,,,"cc -v 2>&1 | sed -n ""s/.*version \\(.*\\)/\\1/p"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/lsof/lsof_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/lsof,,False,True,0.00058985s,,,,"echo ${CFLAGS} | sed ""s/\\\\(/\\(/g"" | sed ""s/\\\\)/\\)/g"" | sed ""s/\""/\\\\\""/g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/lua/lua_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/lua,,False,True,0.00249004s,,,,ls *.c | grep -v lua_
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/redis/redis_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/redis,,False,True,0.00142264s,,,,( { git show-ref --head --hash=8 2>/dev/null ; } || { echo 00000000 ; } ) | head -n1
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/redis/redis_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/redis,,False,True,0.00042963s,,,,git diff --no-ext-diff 2>/dev/null | wc -l
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/sqlite/sqlite_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/sqlite,,False,True,0.00119567s,,,,cat parse.h ./src/vdbe.c | tclsh8.6 ./tool/mkopcodeh.tcl >opcodes.h
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00488114s,,,,"echo ""char_u *default_vim_dir = (char_u *)\""/usr/local/share/vim\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00176144s,,,,"echo ""char_u *default_vimruntime_dir = (char_u *)\""\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00524497s,,,,"echo ""char_u *all_cflags = (char_u *)\""""${CFLAGS}""\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00804734s,,,,"echo ""char_u *all_lflags = (char_u *)\""gcc ""${LFLAGS}"" -o vim ""${LIBS}""\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00401616s,,,,"echo ""char_u *compiled_user = (char_u *)\"""" | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00031781s,,,,"logname | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00390363s,,,,"echo ""char_u *compiled_sys = (char_u *)\"""" | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker/WITH_DOCKER/vim,,False,True,0.00030708s,,,,"hostname | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/lsof_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00666380s,,,,"cc -v 2>&1 | sed -n ""s/.*version \\(.*\\)/\\1/p"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/lsof_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00051284s,,,,"echo ${CFLAGS} | sed ""s/\\\\(/\\(/g"" | sed ""s/\\\\)/\\)/g"" | sed ""s/\""/\\\\\""/g"""
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/lua_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00215864s,,,,ls *.c | grep -v lua_
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/redis_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00106907s,,,,( { git show-ref --head --hash=8 2>/dev/null ; } || { echo 00000000 ; } ) | head -n1
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/redis_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00044179s,,,,git diff --no-ext-diff 2>/dev/null | wc -l
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/sqlite_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00108552s,,,,cat parse.h ./src/vdbe.c | tclsh8.6 ./tool/mkopcodeh.tcl >opcodes.h
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.01625133s,,,,"echo ""char_u *default_vim_dir = (char_u *)\""/usr/local/share/vim\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00484300s,,,,"echo ""char_u *default_vimruntime_dir = (char_u *)\""\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00847745s,,,,"echo ""char_u *all_cflags = (char_u *)\""""${CFLAGS}""\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00901747s,,,,"echo ""char_u *all_lflags = (char_u *)\""gcc ""${LFLAGS}"" -o vim ""${LIBS}""\"";"" | sed -e ""s/[\\\\\""]/\\\\&/g"" -e ""s/\\\\\""/\""/"" -e ""s/\\\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00415134s,,,,"echo ""char_u *compiled_user = (char_u *)\"""" | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00042963s,,,,"logname | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00409245s,,,,"echo ""char_u *compiled_sys = (char_u *)\"""" | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/riker/vim_build.sh,full_benchmark/pash_benchmark/benchmarks/riker,,False,True,0.00036860s,,,,"hostname | tr -d ""\\012"" >>auto/pathdef.c"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short/hash_result.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short,,False,True,0.00283813s,,,,"sqlite3 ""${g}"" ""SELECT * FROM genome transcr"" | sha256sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short/hash_result.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short,,False,True,0.00227380s,,,,"grep -v ""Finished "" ""${g}"" | sha256sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short/hash_result.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short,,False,True,0.00114155s,,,,"cat ""${g}"" | cut -d"" "" -f5- | sha256sum"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short,,False,True,0.00644851s,,,,"zcat ""${sdir}""/fastq/reads.1.fastq.gz | fastq-sanitize-header --input - --delim : --keep 0 | gzip >""${sdir}""/fastq/reads.1.sanitize.fastq.gz"
https://github.com/brown-cs2952r/StreamTypes/blob/main/full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short/run.sh,full_benchmark/pash_benchmark/benchmarks/teraseq/5TERA-short,,False,True,0.00034356s,,,,"zcat ""${sdir}""/fastq/reads.1.sanitize.w_rel5.fastq.gz | paste - - - - | cut -f1 | sed ""s/^@//g"" >""${sdir}""/fastq/reads.1.sanitize.w_rel5.names.txt"
