command_name,invocation,pattern,ast_repr,is_pure_string,has_references
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -v -P ""\tENST"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tENST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('T')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v -P ""\tENST"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tENST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('T')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -A 1 --no-group-separator ""Homo sapiens"" ribosomal.fa",Homo sapiens,"Concatenate([Literal('H'), Literal('o'), Literal('m'), Literal('o'), Literal(' '), Literal('s'), Literal('a'), Literal('p'), Literal('i'), Literal('e'), Literal('n'), Literal('s')])",True,False
grep,"grep -A 1 --no-group-separator ""Mus musculus"" ribosomal.fa",Mus musculus,"Concatenate([Literal('M'), Literal('u'), Literal('s'), Literal(' '), Literal('m'), Literal('u'), Literal('s'), Literal('c'), Literal('u'), Literal('l'), Literal('u'), Literal('s')])",True,False
grep,"grep -v "" \""rRNA\"";"" >ensembl_genes.gtf.tmp"," \""rRNA\"";","Concatenate([Literal(' '), Literal('""'), Literal('r'), Literal('R'), Literal('N'), Literal('A'), Literal('""'), Literal(';')])",True,False
grep,"grep ""transcript_biotype \""protein_coding\"""" >ensembl_transcripts_protein_coding.gtf","transcript_biotype \""protein_coding\""","Concatenate([Literal('t'), Literal('r'), Literal('a'), Literal('n'), Literal('s'), Literal('c'), Literal('r'), Literal('i'), Literal('p'), Literal('t'), Literal('_'), Literal('b'), Literal('i'), Literal('o'), Literal('t'), Literal('y'), Literal('p'), Literal('e'), Literal(' '), Literal('""'), Literal('p'), Literal('r'), Literal('o'), Literal('t'), Literal('e'), Literal('i'), Literal('n'), Literal('_'), Literal('c'), Literal('o'), Literal('d'), Literal('i'), Literal('n'), Literal('g'), Literal('""')])",True,False
grep,"grep -P ""\ttranscript\t|\texon\t"" >SIRV_Set1_Sequences_170612a/SIRVome_isoforms_C_170612a.gtf.tmp",\ttranscript\t|\texon\t,"Concatenate([Literal('\t'), Literal('t'), Literal('r'), Literal('a'), Literal('n'), Literal('s'), Literal('c'), Literal('r'), Literal('i'), Literal('p'), Literal('t'), Literal('\t'), Literal('|'), Literal('\t'), Literal('e'), Literal('x'), Literal('o'), Literal('n'), Literal('\t')])",True,False
grep,"grep -v "" \""rRNA\"";"" >ensembl_genes.gtf.tmp"," \""rRNA\"";","Concatenate([Literal(' '), Literal('""'), Literal('r'), Literal('R'), Literal('N'), Literal('A'), Literal('""'), Literal(';')])",True,False
grep,grep -w -i sirv transcripts_sirv1.fa.fai,sirv,"Concatenate([Literal('s'), Literal('i'), Literal('r'), Literal('v')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""CONDA_BACKUP_""",CONDA_BACKUP_,"Concatenate([Literal('C'), Literal('O'), Literal('N'), Literal('D'), Literal('A'), Literal('_'), Literal('B'), Literal('A'), Literal('C'), Literal('K'), Literal('U'), Literal('P'), Literal('_')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -v -P ""\tENST"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tENST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('T')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v -P ""\tENST"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tENST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('T')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -v -P ""\tENSMUST""",\tENSMUST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('M'), Literal('U'), Literal('S'), Literal('T')])",True,False
grep,"grep -v -P ""\tSIRV"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tSIRV,"Concatenate([Literal('\t'), Literal('S'), Literal('I'), Literal('R'), Literal('V')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v -P ""\tENSMUST""",\tENSMUST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('M'), Literal('U'), Literal('S'), Literal('T')])",True,False
grep,"grep -v -P ""\tSIRV"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tSIRV,"Concatenate([Literal('\t'), Literal('S'), Literal('I'), Literal('R'), Literal('V')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -v ""Finished "" ""${g}""",Finished ,"Concatenate([Literal('F'), Literal('i'), Literal('n'), Literal('i'), Literal('s'), Literal('h'), Literal('e'), Literal('d'), Literal(' ')])",True,False
grep,"grep -v -P ""\tENST"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tENST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('T')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v -P ""\tENST"" >>""${sdir}""/align/reads.1.sanitize.toRibosomal.sorted.sam",\tENST,"Concatenate([Literal('\t'), Literal('E'), Literal('N'), Literal('S'), Literal('T')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep -v ""SA:Z:""",SA:Z:,"Concatenate([Literal('S'), Literal('A'), Literal(':'), Literal('Z'), Literal(':')])",True,False
grep,"grep ""x""",x,Literal('x'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""x""",x,Literal('x'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""AT&T""",AT&T,"Concatenate([Literal('A'), Literal('T'), Literal('&'), Literal('T')])",True,False
grep,grep 1969,1969,"Concatenate([Literal('1'), Literal('9'), Literal('6'), Literal('9')])",True,False
grep,"grep ""Bell""",Bell,"Concatenate([Literal('B'), Literal('e'), Literal('l'), Literal('l')])",True,False
grep,"grep ""(""",(,Literal('('),True,False
grep,"grep ""\""""","\""","Literal('""')",True,False
grep,"grep ""Bell""",Bell,"Concatenate([Literal('B'), Literal('e'), Literal('l'), Literal('l')])",True,False
grep,"grep ""Bell""",Bell,"Concatenate([Literal('B'), Literal('e'), Literal('l'), Literal('l')])",True,False
grep,"grep ""Bell""",Bell,"Concatenate([Literal('B'), Literal('e'), Literal('l'), Literal('l')])",True,False
grep,"grep ""UNIX""",UNIX,"Concatenate([Literal('U'), Literal('N'), Literal('I'), Literal('X')])",True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""x""",x,Literal('x'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""x""",x,Literal('x'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""EndpointIP\\|VIP""",EndpointIP\\|VIP,"Concatenate([Literal('E'), Literal('n'), Literal('d'), Literal('p'), Literal('o'), Literal('i'), Literal('n'), Literal('t'), Literal('I'), Literal('P'), Literal('\\'), Literal('|'), Literal('V'), Literal('I'), Literal('P')])",True,False
grep,"grep -oE ""([0-9]{1,3}\.){3}[0-9]{1,3}"" /etc/networks",Hello,"Concatenate([Literal('H'), Literal('e'), Literal('l'), Literal('l'), Literal('o')])",True,False
grep,"grep -rl ""Hello"" /testbed",Hello,"Concatenate([Literal('H'), Literal('e'), Literal('l'), Literal('l'), Literal('o')])",True,False
grep,"grep ""total""",total,"Concatenate([Literal('t'), Literal('o'), Literal('t'), Literal('a'), Literal('l')])",True,False
grep,"grep -r ""foo"" /system",foo,"Concatenate([Literal('f'), Literal('o'), Literal('o')])",True,False
grep,"grep ""special""",special,"Concatenate([Literal('s'), Literal('p'), Literal('e'), Literal('c'), Literal('i'), Literal('a'), Literal('l')])",True,False
grep,"grep ""special""",special,"Concatenate([Literal('s'), Literal('p'), Literal('e'), Literal('c'), Literal('i'), Literal('a'), Literal('l')])",True,False
grep,"grep -q ""screen""",screen,"Concatenate([Literal('s'), Literal('c'), Literal('r'), Literal('e'), Literal('e'), Literal('n')])",True,False
grep,"grep -q ""screen""",screen,"Concatenate([Literal('s'), Literal('c'), Literal('r'), Literal('e'), Literal('e'), Literal('n')])",True,False
grep,grep /,/,Literal('/'),True,False
grep,grep p,p,Literal('p'),True,False
grep,"egrep ""p""",p,Literal('p'),True,False
grep,grep -v /subdir1/,/subdir1/,"Concatenate([Literal('/'), Literal('s'), Literal('u'), Literal('b'), Literal('d'), Literal('i'), Literal('r'), Literal('1'), Literal('/')])",True,False
grep,"grep -rl ""Hello"" /testbed",Hello,"Concatenate([Literal('H'), Literal('e'), Literal('l'), Literal('l'), Literal('o')])",True,False
grep,"grep -rl ""Hello"" /testbed",Hello,"Concatenate([Literal('H'), Literal('e'), Literal('l'), Literal('l'), Literal('o')])",True,False
grep,grep -v src,src,"Concatenate([Literal('s'), Literal('r'), Literal('c')])",True,False
grep,grep -v server_name,server_name,"Concatenate([Literal('s'), Literal('e'), Literal('r'), Literal('v'), Literal('e'), Literal('r'), Literal('_'), Literal('n'), Literal('a'), Literal('m'), Literal('e')])",True,False
grep,grep SunOS >/dev/null,SunOS,"Concatenate([Literal('S'), Literal('u'), Literal('n'), Literal('O'), Literal('S')])",True,False
grep,grep default,default,"Concatenate([Literal('d'), Literal('e'), Literal('f'), Literal('a'), Literal('u'), Literal('l'), Literal('t')])",True,False
grep,grep --color=never -i Location:,Location:,"Concatenate([Literal('L'), Literal('o'), Literal('c'), Literal('a'), Literal('t'), Literal('i'), Literal('o'), Literal('n'), Literal(':')])",True,False
grep,"grep -v ""state DOWN\\|lo""",state DOWN\\|lo,"Concatenate([Literal('s'), Literal('t'), Literal('a'), Literal('t'), Literal('e'), Literal(' '), Literal('D'), Literal('O'), Literal('W'), Literal('N'), Literal('\\'), Literal('|'), Literal('l'), Literal('o')])",True,False
grep,"grep ""Manufacturer:""",Manufacturer:,"Concatenate([Literal('M'), Literal('a'), Literal('n'), Literal('u'), Literal('f'), Literal('a'), Literal('c'), Literal('t'), Literal('u'), Literal('r'), Literal('e'), Literal('r'), Literal(':')])",True,False
grep,grep default,default,"Concatenate([Literal('d'), Literal('e'), Literal('f'), Literal('a'), Literal('u'), Literal('l'), Literal('t')])",True,False
grep,"grep -Po ""(?<=dev )(\S+)""",(?<=dev )(\S+),"Concatenate([Literal('('), Literal('?'), Literal('<'), Literal('='), Literal('d'), Literal('e'), Literal('v'), Literal(' '), Literal(')'), Literal('('), Literal('S'), Literal('+'), Literal(')')])",True,False
grep,"grep ""inet addr:""",inet addr:,"Concatenate([Literal('i'), Literal('n'), Literal('e'), Literal('t'), Literal(' '), Literal('a'), Literal('d'), Literal('d'), Literal('r'), Literal(':')])",True,False
grep,grep -v inet6,inet6,"Concatenate([Literal('i'), Literal('n'), Literal('e'), Literal('t'), Literal('6')])",True,False
grep,"grep -E ""inet """,inet ,"Concatenate([Literal('i'), Literal('n'), Literal('e'), Literal('t'), Literal(' ')])",True,False
grep,"command grep -v ""rate information unavailable""",rate information unavailable,"Concatenate([Literal('r'), Literal('a'), Literal('t'), Literal('e'), Literal(' '), Literal('i'), Literal('n'), Literal('f'), Literal('o'), Literal('r'), Literal('m'), Literal('a'), Literal('t'), Literal('i'), Literal('o'), Literal('n'), Literal(' '), Literal('u'), Literal('n'), Literal('a'), Literal('v'), Literal('a'), Literal('i'), Literal('l'), Literal('a'), Literal('b'), Literal('l'), Literal('e')])",True,False
grep,"grep -q -c ""\-\-wip\-\-""",\-\-wip\-\-,"Concatenate([Literal('-'), Literal('-'), Literal('w'), Literal('i'), Literal('p'), Literal('-'), Literal('-')])",True,False
grep,"grep -v ""iex -S""",iex -S,"Concatenate([Literal('i'), Literal('e'), Literal('x'), Literal(' '), Literal('-'), Literal('S')])",True,False
grep,grep branch:,branch:,"Concatenate([Literal('b'), Literal('r'), Literal('a'), Literal('n'), Literal('c'), Literal('h'), Literal(':')])",True,False
grep,grep parent:,parent:,"Concatenate([Literal('p'), Literal('a'), Literal('r'), Literal('e'), Literal('n'), Literal('t'), Literal(':')])",True,False
grep,grep grep,grep,"Concatenate([Literal('g'), Literal('r'), Literal('e'), Literal('p')])",True,False
grep,"grep -vwE ""0""",0,Literal('0'),True,False
grep,"grep ""EndpointIP\\|VIP""",EndpointIP\\|VIP,"Concatenate([Literal('E'), Literal('n'), Literal('d'), Literal('p'), Literal('o'), Literal('i'), Literal('n'), Literal('t'), Literal('I'), Literal('P'), Literal('\\'), Literal('|'), Literal('V'), Literal('I'), Literal('P')])",True,False
grep,grep 1969,1969,"Concatenate([Literal('1'), Literal('9'), Literal('6'), Literal('9')])",True,False
grep,"grep ""(""",(,Literal('('),True,False
grep,"grep ""(""",(,Literal('('),True,False
grep,"grep ""(""",(,Literal('('),True,False
grep,"grep ""Bell""",Bell,"Concatenate([Literal('B'), Literal('e'), Literal('l'), Literal('l')])",True,False
grep,"grep ""Bell""",Bell,"Concatenate([Literal('B'), Literal('e'), Literal('l'), Literal('l')])",True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""x""",x,Literal('x'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""x""",x,Literal('x'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,grep -oE /etc/networks,/etc/networks,"Concatenate([Literal('/'), Literal('e'), Literal('t'), Literal('c'), Literal('/'), Literal('n'), Literal('e'), Literal('t'), Literal('w'), Literal('o'), Literal('r'), Literal('k'), Literal('s')])",True,False
grep,"grep ""active""",active,"Concatenate([Literal('a'), Literal('c'), Literal('t'), Literal('i'), Literal('v'), Literal('e')])",True,False
grep,"grep ""\.txt""",\.txt,"Concatenate([Literal('.'), Literal('t'), Literal('x'), Literal('t')])",True,False
grep,"grep ""a""",a,Literal('a'),True,False
grep,"grep -v ""a""",a,Literal('a'),True,False
grep,"grep ""pattern""",pattern,"Concatenate([Literal('p'), Literal('a'), Literal('t'), Literal('t'), Literal('e'), Literal('r'), Literal('n')])",True,False
grep,"grep ""WARNING""",WARNING,"Concatenate([Literal('W'), Literal('A'), Literal('R'), Literal('N'), Literal('I'), Literal('N'), Literal('G')])",True,False
grep,"grep ""pattern""",pattern,"Concatenate([Literal('p'), Literal('a'), Literal('t'), Literal('t'), Literal('e'), Literal('r'), Literal('n')])",True,False
grep,"grep ""foo""",foo,"Concatenate([Literal('f'), Literal('o'), Literal('o')])",True,False
grep,"grep -v ""txt""",txt,"Concatenate([Literal('t'), Literal('x'), Literal('t')])",True,False
grep,"grep ""txt""",txt,"Concatenate([Literal('t'), Literal('x'), Literal('t')])",True,False
grep,"grep "":""",:,Literal(':'),True,False
grep,"grep ""x:""",x:,"Concatenate([Literal('x'), Literal(':')])",True,False
grep,"grep ""pattern"" file.txt",pattern,"Concatenate([Literal('p'), Literal('a'), Literal('t'), Literal('t'), Literal('e'), Literal('r'), Literal('n')])",True,False
grep,"grep ""/""",/,Literal('/'),True,False
grep,"grep "":""",:,Literal(':'),True,False
grep,"grep ""\.""",\.,Literal('.'),True,False
grep,"grep ""a""",a,Literal('a'),True,False
grep,"grep ""\.txt""",\.txt,"Concatenate([Literal('.'), Literal('t'), Literal('x'), Literal('t')])",True,False
grep,"grep -v ""txt""",txt,"Concatenate([Literal('t'), Literal('x'), Literal('t')])",True,False
grep,"grep ""pattern""",pattern,"Concatenate([Literal('p'), Literal('a'), Literal('t'), Literal('t'), Literal('e'), Literal('r'), Literal('n')])",True,False
grep,"grep ""*""",*,Literal('*'),True,False
grep,grep celery,celery,"Concatenate([Literal('c'), Literal('e'), Literal('l'), Literal('e'), Literal('r'), Literal('y')])",True,False
grep,grep -v grep,grep,"Concatenate([Literal('g'), Literal('r'), Literal('e'), Literal('p')])",True,False
grep,"grep ""/dev/sdb""",/dev/sdb,"Concatenate([Literal('/'), Literal('d'), Literal('e'), Literal('v'), Literal('/'), Literal('s'), Literal('d'), Literal('b')])",True,False
grep,"grep -v ""word2"" ${list}",word2,"Concatenate([Literal('w'), Literal('o'), Literal('r'), Literal('d'), Literal('2')])",True,False
grep,"grep -rHn ""word1"" ${list}",word1,"Concatenate([Literal('w'), Literal('o'), Literal('r'), Literal('d'), Literal('1')])",True,False
grep,grep -v src,src,"Concatenate([Literal('s'), Literal('r'), Literal('c')])",True,False
grep,grep solaris >/dev/null,solaris,"Concatenate([Literal('s'), Literal('o'), Literal('l'), Literal('a'), Literal('r'), Literal('i'), Literal('s')])",True,False
grep,grep default,default,"Concatenate([Literal('d'), Literal('e'), Literal('f'), Literal('a'), Literal('u'), Literal('l'), Literal('t')])",True,False
grep,"grep -q ""\smain\s""",\smain\s,"Concatenate([Literal(' '), Literal('m'), Literal('a'), Literal('i'), Literal('n'), Literal(' ')])",True,False
grep,grep --color=never -i Location,Location,"Concatenate([Literal('L'), Literal('o'), Literal('c'), Literal('a'), Literal('t'), Literal('i'), Literal('o'), Literal('n')])",True,False
grep,"grep ""state UP""",state UP,"Concatenate([Literal('s'), Literal('t'), Literal('a'), Literal('t'), Literal('e'), Literal(' '), Literal('U'), Literal('P')])",True,False
grep,"grep ""Manufacturer""",Manufacturer,"Concatenate([Literal('M'), Literal('a'), Literal('n'), Literal('u'), Literal('f'), Literal('a'), Literal('c'), Literal('t'), Literal('u'), Literal('r'), Literal('e'), Literal('r')])",True,False
grep,grep default,default,"Concatenate([Literal('d'), Literal('e'), Literal('f'), Literal('a'), Literal('u'), Literal('l'), Literal('t')])",True,False
grep,"grep -Po ""(?<=dev )(\S+)""",(?<=dev )(\S+),"Concatenate([Literal('('), Literal('?'), Literal('<'), Literal('='), Literal('d'), Literal('e'), Literal('v'), Literal(' '), Literal(')'), Literal('('), Literal('S'), Literal('+'), Literal(')')])",True,False
grep,grep -q REJECT,REJECT,"Concatenate([Literal('R'), Literal('E'), Literal('J'), Literal('E'), Literal('C'), Literal('T')])",True,False
grep,grep -q REJECT,REJECT,"Concatenate([Literal('R'), Literal('E'), Literal('J'), Literal('E'), Literal('C'), Literal('T')])",True,False
grep,"grep ""inet addr:""",inet addr:,"Concatenate([Literal('i'), Literal('n'), Literal('e'), Literal('t'), Literal(' '), Literal('a'), Literal('d'), Literal('d'), Literal('r'), Literal(':')])",True,False
grep,grep -v inet6,inet6,"Concatenate([Literal('i'), Literal('n'), Literal('e'), Literal('t'), Literal('6')])",True,False
grep,"grep -v ""iex -S""",iex -S,"Concatenate([Literal('i'), Literal('e'), Literal('x'), Literal(' '), Literal('-'), Literal('S')])",True,False
grep,grep branch,branch,"Concatenate([Literal('b'), Literal('r'), Literal('a'), Literal('n'), Literal('c'), Literal('h')])",True,False
grep,grep parent,parent,"Concatenate([Literal('p'), Literal('a'), Literal('r'), Literal('e'), Literal('n'), Literal('t')])",True,False
grep,grep powerpc >/dev/null,powerpc,"Concatenate([Literal('p'), Literal('o'), Literal('w'), Literal('e'), Literal('r'), Literal('p'), Literal('c')])",True,False
grep,grep powerpc >/dev/null,powerpc,"Concatenate([Literal('p'), Literal('o'), Literal('w'), Literal('e'), Literal('r'), Literal('p'), Literal('c')])",True,False
grep,"grep ""shell script""",shell script,"Concatenate([Literal('s'), Literal('h'), Literal('e'), Literal('l'), Literal('l'), Literal(' '), Literal('s'), Literal('c'), Literal('r'), Literal('i'), Literal('p'), Literal('t')])",True,False
grep,"grep ""total""",total,"Concatenate([Literal('t'), Literal('o'), Literal('t'), Literal('a'), Literal('l')])",True,False
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
sed,"sed -e ""s/[\\\""]/\\&/g"" -e ""s/\\\""/\""/"" -e ""s/\\\"";\$/\"";/"" -e ""s/  */ /g"" >>auto/pathdef.c","[\\\""]","CharacterClass(negate=False, items=[Literal('\\'), Literal('""')])",False,True
