rtpp_det_time,rtpp_det_size,rtpp_min_time,rtpp_min_size,rtpp_inc_time,rtpp_inc_a_size,rtpp_inc_b_size,wofst_det_time,wofst_det_size,wofst_min_time,wofst_min_size,wofst_inc_time,wofst_inc_a_size,wofst_inc_b_size
4.291534423828125e-06,1.0,9.059906005859375e-06,1.0,5.4836273193359375e-06,1.0,1.0,1.5974044799804688e-05,1.0,2.09808349609375e-05,1.0,0.0002880096435546875,1.0,1.0
3.337860107421875e-06,19.0,0.00020885467529296875,19.0,,,,4.76837158203125e-06,19.0,0.00022983551025390625,19.0,,,
,,,,1.3589859008789062e-05,1.0,1.0,,,,,7.152557373046875e-06,1.0,1.0
1.049041748046875e-05,1.0,1.8835067749023438e-05,1.0,1.33514404296875e-05,1.0,1.0,7.152557373046875e-06,1.0,9.775161743164062e-06,1.0,6.67572021484375e-06,1.0,1.0
4.76837158203125e-06,11.0,0.0002434253692626953,11.0,0.0018622875213623047,11.0,1.0,3.0994415283203125e-06,11.0,0.00010514259338378906,11.0,0.000492095947265625,11.0,1.0
4.982948303222656e-05,8.0,7.009506225585938e-05,8.0,0.0013432502746582031,8.0,1.0,6.4373016357421875e-06,1.0,1.2874603271484375e-05,1.0,0.0005407333374023438,1.0,1.0
1.6927719116210938e-05,7.0,4.363059997558594e-05,7.0,,,,7.62939453125e-06,1.0,1.2159347534179688e-05,1.0,,,
,,,,9.059906005859375e-06,1.0,1.0,,,,,1.6450881958007812e-05,1.0,1.0
5.7220458984375e-06,1.0,8.344650268554688e-06,1.0,5.9604644775390625e-06,1.0,1.0,1.3589859008789062e-05,1.0,2.47955322265625e-05,1.0,0.0007638931274414062,1.0,1.0
2.86102294921875e-06,11.0,9.584426879882812e-05,11.0,,,,6.4373016357421875e-06,11.0,0.00023984909057617188,11.0,,,
,,,,7.867813110351562e-06,1.0,1.0,,,,,9.059906005859375e-06,1.0,1.0
6.9141387939453125e-06,1.0,1.1682510375976562e-05,1.0,0.0006248950958251953,1.0,1.0,7.867813110351562e-06,1.0,1.1682510375976562e-05,1.0,0.00057220458984375,1.0,1.0
1.4781951904296875e-05,4.0,2.193450927734375e-05,4.0,,,,1.4781951904296875e-05,4.0,2.3603439331054688e-05,4.0,,,
,,,,6.198883056640625e-06,1.0,1.0,,,,,8.821487426757812e-06,1.0,1.0
9.5367431640625e-06,2.0,1.71661376953125e-05,2.0,0.00031113624572753906,2.0,1.0,9.5367431640625e-06,2.0,1.430511474609375e-05,2.0,0.0002856254577636719,2.0,1.0
0.0001952648162841797,37.0,0.0004277229309082031,37.0,,,,0.0002219676971435547,37.0,0.00035762786865234375,37.0,,,
,,,,7.152557373046875e-06,1.0,1.0,,,,,6.67572021484375e-06,1.0,1.0
4.0531158447265625e-06,1.0,1.1920928955078125e-05,1.0,7.62939453125e-06,1.0,1.0,3.337860107421875e-06,1.0,1.1920928955078125e-05,1.0,1.239776611328125e-05,1.0,1.0
7.62939453125e-06,2.0,1.2874603271484375e-05,2.0,,,,8.344650268554688e-06,1.0,1.4066696166992188e-05,1.0,,,
,,,,6.9141387939453125e-06,1.0,1.0,,,,,7.152557373046875e-06,1.0,1.0
4.291534423828125e-06,1.0,1.0251998901367188e-05,1.0,1.049041748046875e-05,1.0,1.0,3.337860107421875e-06,1.0,1.1205673217773438e-05,1.0,1.4066696166992188e-05,1.0,1.0
7.62939453125e-06,2.0,1.2874603271484375e-05,2.0,6.67572021484375e-06,2.0,1.0,8.106231689453125e-06,1.0,1.3828277587890625e-05,1.0,8.344650268554688e-06,1.0,1.0
7.152557373046875e-06,2.0,1.4066696166992188e-05,2.0,,,,7.867813110351562e-06,1.0,1.2159347534179688e-05,1.0,,,
,,,,7.152557373046875e-06,1.0,1.0,,,,,1.6689300537109375e-05,1.0,1.0
5.7220458984375e-06,1.0,9.298324584960938e-06,1.0,7.62939453125e-06,1.0,1.0,9.298324584960938e-06,1.0,1.7642974853515625e-05,1.0,0.0003235340118408203,1.0,1.0
7.152557373046875e-06,1.0,1.1682510375976562e-05,1.0,1.1920928955078125e-05,1.0,1.0,1.1920928955078125e-05,1.0,1.7642974853515625e-05,1.0,1.1444091796875e-05,1.0,1.0
8.273124694824219e-05,3.0,8.344650268554688e-05,4.0,1.5020370483398438e-05,2.0,1.0,8.320808410644531e-05,3.0,8.082389831542969e-05,4.0,2.765655517578125e-05,2.0,1.0
8.344650268554688e-06,2.0,1.4781951904296875e-05,2.0,,,,1.8596649169921875e-05,2.0,3.218650817871094e-05,2.0,,,
,,,,8.821487426757812e-06,1.0,1.0,,,,,2.384185791015625e-05,1.0,1.0
1.239776611328125e-05,2.0,1.9550323486328125e-05,2.0,0.0011196136474609375,2.0,1.0,1.9311904907226562e-05,2.0,3.4332275390625e-05,2.0,0.001046895980834961,2.0,1.0
1.4543533325195312e-05,2.0,1.8358230590820312e-05,2.0,0.0015668869018554688,2.0,1.0,1.5020370483398438e-05,1.0,2.6464462280273438e-05,1.0,0.0007665157318115234,1.0,1.0
7.867813110351562e-06,1.0,1.2159347534179688e-05,1.0,,,,1.8358230590820312e-05,1.0,2.8848648071289062e-05,1.0,,,
,,,,6.9141387939453125e-06,1.0,1.0,,,,,8.106231689453125e-06,1.0,1.0
8.106231689453125e-06,1.0,1.33514404296875e-05,1.0,7.152557373046875e-06,1.0,1.0,1.0013580322265625e-05,1.0,1.3589859008789062e-05,1.0,8.58306884765625e-06,1.0,1.0
6.9141387939453125e-06,1.0,1.2636184692382812e-05,1.0,9.775161743164062e-06,1.0,1.0,8.58306884765625e-06,1.0,1.3828277587890625e-05,1.0,1.3113021850585938e-05,1.0,1.0
3.4809112548828125e-05,13.0,5.936622619628906e-05,13.0,,,,7.62939453125e-06,1.0,1.33514404296875e-05,1.0,,,
,,,,8.344650268554688e-06,1.0,1.0,,,,,1.8358230590820312e-05,1.0,1.0
1.9073486328125e-05,5.0,3.886222839355469e-05,5.0,0.00025010108947753906,5.0,3.0,5.3882598876953125e-05,5.0,0.00011539459228515625,5.0,0.0005671977996826172,5.0,3.0
1.8596649169921875e-05,5.0,3.8623809814453125e-05,5.0,1.239776611328125e-05,5.0,1.0,3.910064697265625e-05,5.0,8.58306884765625e-05,5.0,1.9550323486328125e-05,5.0,1.0
1.3113021850585938e-05,2.0,2.4557113647460938e-05,2.0,,,,1.430511474609375e-05,1.0,2.7418136596679688e-05,1.0,,,
,,,,1.2874603271484375e-05,1.0,1.0,,,,,6.9141387939453125e-06,1.0,1.0
2.09808349609375e-05,4.0,3.552436828613281e-05,4.0,1.3113021850585938e-05,4.0,1.0,1.71661376953125e-05,4.0,2.86102294921875e-05,4.0,1.33514404296875e-05,4.0,1.0
7.62939453125e-06,2.0,1.3589859008789062e-05,2.0,1.3589859008789062e-05,2.0,3.0,8.344650268554688e-06,1.0,1.5020370483398438e-05,1.0,0.0003609657287597656,1.0,3.0
1.1205673217773438e-05,2.0,1.9788742065429688e-05,2.0,1.1205673217773438e-05,2.0,3.0,1.1205673217773438e-05,1.0,1.8596649169921875e-05,1.0,0.00028228759765625,1.0,3.0
1.049041748046875e-05,2.0,1.9073486328125e-05,2.0,1.33514404296875e-05,2.0,1.0,6.9141387939453125e-06,1.0,1.1920928955078125e-05,1.0,7.62939453125e-06,1.0,1.0
1.33514404296875e-05,3.0,2.3603439331054688e-05,3.0,0.0012218952178955078,3.0,1.0,6.9141387939453125e-06,1.0,1.1444091796875e-05,1.0,0.0004937648773193359,1.0,1.0
1.2636184692382812e-05,3.0,2.3603439331054688e-05,3.0,0.0010356903076171875,3.0,1.0,6.9141387939453125e-06,1.0,1.1682510375976562e-05,1.0,0.00043892860412597656,1.0,1.0
1.8596649169921875e-05,3.0,2.4080276489257812e-05,3.0,,,,5.7220458984375e-06,1.0,1.0013580322265625e-05,1.0,,,
,,,,7.152557373046875e-06,1.0,1.0,,,,,1.1682510375976562e-05,1.0,1.0
1.71661376953125e-05,4.0,2.7894973754882812e-05,4.0,1.2159347534179688e-05,4.0,1.0,1.8596649169921875e-05,4.0,3.170967102050781e-05,4.0,1.33514404296875e-05,4.0,1.0
7.62939453125e-06,2.0,1.3589859008789062e-05,2.0,9.298324584960938e-06,2.0,3.0,7.152557373046875e-06,1.0,1.33514404296875e-05,1.0,0.00033020973205566406,1.0,3.0
7.867813110351562e-06,2.0,1.4066696166992188e-05,2.0,6.9141387939453125e-06,2.0,1.0,7.867813110351562e-06,1.0,1.33514404296875e-05,1.0,1.5020370483398438e-05,1.0,1.0
1.3589859008789062e-05,4.0,2.3603439331054688e-05,4.0,7.62939453125e-06,4.0,3.0,1.6689300537109375e-05,3.0,2.7418136596679688e-05,3.0,1.0728836059570312e-05,3.0,3.0
1.1920928955078125e-05,4.0,2.8371810913085938e-05,4.0,1.5497207641601562e-05,4.0,1.0,1.5020370483398438e-05,3.0,2.4318695068359375e-05,3.0,8.821487426757812e-06,3.0,1.0
1.8835067749023438e-05,6.0,3.457069396972656e-05,6.0,0.0015211105346679688,6.0,1.0,5.0067901611328125e-06,1.0,1.1682510375976562e-05,1.0,0.0004680156707763672,1.0,1.0
1.9073486328125e-05,6.0,3.361701965332031e-05,6.0,,,,6.67572021484375e-06,1.0,1.049041748046875e-05,1.0,,,
,,,,6.9141387939453125e-06,1.0,1.0,,,,,1.3828277587890625e-05,1.0,1.0
1.621246337890625e-05,4.0,2.8133392333984375e-05,4.0,1.5974044799804688e-05,4.0,1.0,1.6927719116210938e-05,4.0,2.9325485229492188e-05,4.0,1.430511474609375e-05,4.0,1.0
7.867813110351562e-06,2.0,1.4781951904296875e-05,2.0,8.821487426757812e-06,2.0,3.0,7.3909759521484375e-06,1.0,1.4543533325195312e-05,1.0,0.000301361083984375,1.0,3.0
7.62939453125e-06,2.0,1.3828277587890625e-05,2.0,6.4373016357421875e-06,2.0,1.0,7.3909759521484375e-06,1.0,1.4066696166992188e-05,1.0,8.106231689453125e-06,1.0,1.0
7.867813110351562e-06,2.0,1.430511474609375e-05,2.0,9.059906005859375e-06,2.0,3.0,7.867813110351562e-06,1.0,1.1682510375976562e-05,1.0,0.0003075599670410156,1.0,3.0
1.9550323486328125e-05,2.0,1.5974044799804688e-05,2.0,9.5367431640625e-06,2.0,1.0,9.298324584960938e-06,1.0,1.5735626220703125e-05,1.0,9.5367431640625e-06,1.0,1.0
8.344650268554688e-06,3.0,1.6450881958007812e-05,3.0,0.0010981559753417969,3.0,1.0,1.0967254638671875e-05,1.0,1.049041748046875e-05,1.0,0.0004100799560546875,1.0,1.0
1.049041748046875e-05,3.0,1.6927719116210938e-05,3.0,0.0010077953338623047,3.0,1.0,6.9141387939453125e-06,1.0,1.0013580322265625e-05,1.0,0.00043082237243652344,1.0,1.0
1.0251998901367188e-05,3.0,1.8596649169921875e-05,3.0,,,,6.198883056640625e-06,1.0,1.1682510375976562e-05,1.0,,,
,,,,7.152557373046875e-06,1.0,1.0,,,,,1.2874603271484375e-05,1.0,1.0
1.6927719116210938e-05,4.0,2.7894973754882812e-05,4.0,1.2636184692382812e-05,4.0,1.0,1.621246337890625e-05,4.0,2.956390380859375e-05,4.0,1.4543533325195312e-05,4.0,1.0
7.62939453125e-06,2.0,1.5497207641601562e-05,2.0,8.58306884765625e-06,2.0,3.0,1.049041748046875e-05,1.0,1.6927719116210938e-05,1.0,0.0002758502960205078,1.0,3.0
8.106231689453125e-06,2.0,1.430511474609375e-05,2.0,5.9604644775390625e-06,2.0,1.0,7.62939453125e-06,1.0,1.2159347534179688e-05,1.0,1.0967254638671875e-05,1.0,1.0
1.0967254638671875e-05,4.0,2.384185791015625e-05,4.0,8.58306884765625e-06,4.0,3.0,1.5735626220703125e-05,3.0,2.4080276489257812e-05,3.0,1.2874603271484375e-05,3.0,3.0
1.5735626220703125e-05,4.0,2.4557113647460938e-05,4.0,6.67572021484375e-06,4.0,1.0,1.7881393432617188e-05,3.0,2.8848648071289062e-05,3.0,1.1682510375976562e-05,3.0,1.0
1.71661376953125e-05,6.0,3.5762786865234375e-05,6.0,0.0013957023620605469,6.0,1.0,6.4373016357421875e-06,1.0,1.1682510375976562e-05,1.0,0.0004639625549316406,1.0,1.0
1.6927719116210938e-05,6.0,3.3855438232421875e-05,6.0,0.001399993896484375,6.0,1.0,6.9141387939453125e-06,1.0,1.1920928955078125e-05,1.0,0.0004439353942871094,1.0,1.0
1.71661376953125e-05,6.0,4.4345855712890625e-05,6.0,,,,6.67572021484375e-06,1.0,1.3828277587890625e-05,1.0,,,
,,,,7.62939453125e-06,1.0,1.0,,,,,9.059906005859375e-06,1.0,1.0
1.71661376953125e-05,4.0,3.123283386230469e-05,4.0,1.2159347534179688e-05,4.0,1.0,2.4080276489257812e-05,4.0,3.695487976074219e-05,4.0,1.33514404296875e-05,4.0,1.0
7.867813110351562e-06,2.0,1.4066696166992188e-05,2.0,2.2411346435546875e-05,2.0,3.0,7.3909759521484375e-06,1.0,1.33514404296875e-05,1.0,0.00025653839111328125,1.0,3.0
6.9141387939453125e-06,2.0,1.33514404296875e-05,2.0,6.67572021484375e-06,2.0,1.0,7.62939453125e-06,1.0,1.2159347534179688e-05,1.0,1.049041748046875e-05,1.0,1.0
1.3828277587890625e-05,4.0,2.5510787963867188e-05,4.0,7.3909759521484375e-06,4.0,3.0,1.52587890625e-05,3.0,2.5510787963867188e-05,3.0,2.002716064453125e-05,3.0,3.0
1.1920928955078125e-05,4.0,2.288818359375e-05,4.0,5.4836273193359375e-06,4.0,1.0,1.9073486328125e-05,3.0,2.5272369384765625e-05,3.0,1.1444091796875e-05,3.0,1.0
1.5497207641601562e-05,6.0,3.24249267578125e-05,6.0,0.003253936767578125,6.0,1.0,7.62939453125e-06,1.0,1.2159347534179688e-05,1.0,0.00047469139099121094,1.0,1.0
4.553794860839844e-05,6.0,9.584426879882812e-05,6.0,0.0016088485717773438,6.0,1.0,5.7220458984375e-06,1.0,1.1920928955078125e-05,1.0,0.0004646778106689453,1.0,1.0
2.0503997802734375e-05,6.0,4.00543212890625e-05,6.0,,,,6.4373016357421875e-06,1.0,1.0967254638671875e-05,1.0,,,
,,,,1.2636184692382812e-05,1.0,1.0,,,,,1.33514404296875e-05,1.0,1.0
6.628036499023438e-05,12.0,0.00013184547424316406,12.0,1.5497207641601562e-05,12.0,1.0,6.842613220214844e-05,12.0,0.00012636184692382812,12.0,1.6450881958007812e-05,12.0,1.0
1.6927719116210938e-05,5.0,3.218650817871094e-05,5.0,9.298324584960938e-06,5.0,3.0,9.5367431640625e-06,1.0,1.6450881958007812e-05,1.0,0.0003437995910644531,1.0,3.0
1.7642974853515625e-05,5.0,3.314018249511719e-05,5.0,7.62939453125e-06,5.0,1.0,7.152557373046875e-06,1.0,1.2159347534179688e-05,1.0,1.1444091796875e-05,1.0,1.0
7.152557373046875e-06,2.0,1.5497207641601562e-05,2.0,6.198883056640625e-06,2.0,1.0,7.62939453125e-06,1.0,1.4781951904296875e-05,1.0,9.775161743164062e-06,1.0,1.0
7.62939453125e-06,2.0,1.4781951904296875e-05,2.0,,,,9.298324584960938e-06,1.0,1.1444091796875e-05,1.0,,,
,,,,8.344650268554688e-06,1.0,1.0,,,,,1.0013580322265625e-05,1.0,1.0
7.081031799316406e-05,12.0,0.00012040138244628906,12.0,2.574920654296875e-05,12.0,1.0,5.888938903808594e-05,12.0,0.00010609626770019531,12.0,1.4781951904296875e-05,12.0,1.0
1.5497207641601562e-05,5.0,2.9325485229492188e-05,5.0,7.867813110351562e-06,5.0,3.0,8.344650268554688e-06,1.0,1.2874603271484375e-05,1.0,0.00023794174194335938,1.0,3.0
1.5497207641601562e-05,5.0,2.86102294921875e-05,5.0,6.67572021484375e-06,5.0,1.0,7.62939453125e-06,1.0,1.1920928955078125e-05,1.0,1.0251998901367188e-05,1.0,1.0
1.4066696166992188e-05,5.0,3.0040740966796875e-05,5.0,7.62939453125e-06,5.0,1.0,7.152557373046875e-06,1.0,1.239776611328125e-05,1.0,1.239776611328125e-05,1.0,1.0
2.09808349609375e-05,7.0,4.57763671875e-05,7.0,,,,2.765655517578125e-05,3.0,4.00543212890625e-05,3.0,,,
,,,,7.867813110351562e-06,1.0,1.0,,,,,6.67572021484375e-06,1.0,1.0
8.58306884765625e-06,1.0,1.2159347534179688e-05,1.0,8.344650268554688e-06,1.0,1.0,7.62939453125e-06,1.0,1.1920928955078125e-05,1.0,1.049041748046875e-05,1.0,1.0
7.152557373046875e-06,1.0,1.1444091796875e-05,1.0,0.002348661422729492,1.0,1.0,8.344650268554688e-06,1.0,2.2649765014648438e-05,1.0,0.00048613548278808594,1.0,1.0
9.322166442871094e-05,6.0,0.00014543533325195312,6.0,0.0028984546661376953,6.0,1.0,6.67572021484375e-06,1.0,1.4066696166992188e-05,1.0,0.00048661231994628906,1.0,1.0
2.2411346435546875e-05,7.0,3.933906555175781e-05,7.0,,,,2.2172927856445312e-05,7.0,3.933906555175781e-05,7.0,,,
,,,,6.9141387939453125e-06,1.0,1.0,,,,,1.4066696166992188e-05,1.0,1.0
8.821487426757812e-06,1.0,1.2636184692382812e-05,1.0,1.4543533325195312e-05,1.0,1.0,1.4781951904296875e-05,1.0,2.956390380859375e-05,1.0,1.6689300537109375e-05,1.0,1.0
8.821487426757812e-06,1.0,1.33514404296875e-05,1.0,8.821487426757812e-06,1.0,1.0,1.3828277587890625e-05,1.0,2.86102294921875e-05,1.0,1.6927719116210938e-05,1.0,1.0
5.245208740234375e-06,1.0,8.344650268554688e-06,1.0,5.7220458984375e-06,1.0,1.0,4.696846008300781e-05,3.0,0.00012946128845214844,4.0,1.0251998901367188e-05,2.0,1.0
4.5299530029296875e-06,1.0,7.62939453125e-06,1.0,6.198883056640625e-06,1.0,1.0,7.152557373046875e-06,1.0,1.2874603271484375e-05,1.0,1.0967254638671875e-05,1.0,1.0
5.0067901611328125e-06,1.0,8.821487426757812e-06,1.0,,,,9.5367431640625e-06,1.0,1.6450881958007812e-05,1.0,,,
,,,,8.106231689453125e-06,1.0,1.0,,,,,7.62939453125e-06,1.0,1.0
4.839897155761719e-05,8.0,0.00013828277587890625,8.0,2.3126602172851562e-05,8.0,1.0,4.649162292480469e-05,8.0,8.344650268554688e-05,8.0,1.3589859008789062e-05,8.0,1.0
7.104873657226562e-05,6.0,0.0001380443572998047,6.0,1.430511474609375e-05,6.0,1.0,7.3909759521484375e-06,1.0,1.3828277587890625e-05,1.0,7.62939453125e-06,1.0,1.0
1.7642974853515625e-05,3.0,4.863739013671875e-05,3.0,1.2874603271484375e-05,3.0,1.0,7.62939453125e-06,1.0,1.2874603271484375e-05,1.0,9.5367431640625e-06,1.0,1.0
2.4318695068359375e-05,4.0,4.0531158447265625e-05,4.0,,,,7.867813110351562e-06,1.0,1.5020370483398438e-05,1.0,,,
,,,,1.0013580322265625e-05,1.0,1.0,,,,,7.62939453125e-06,1.0,1.0
1.0013580322265625e-05,1.0,1.5020370483398438e-05,1.0,1.4781951904296875e-05,1.0,1.0,7.3909759521484375e-06,1.0,1.3589859008789062e-05,1.0,5.9604644775390625e-06,1.0,1.0
2.384185791015625e-05,3.0,2.86102294921875e-05,4.0,1.239776611328125e-05,2.0,1.0,2.1457672119140625e-05,3.0,2.7418136596679688e-05,4.0,7.152557373046875e-06,2.0,1.0
7.62939453125e-06,1.0,1.5020370483398438e-05,1.0,1.0967254638671875e-05,1.0,1.0,8.344650268554688e-06,1.0,1.430511474609375e-05,1.0,8.821487426757812e-06,1.0,1.0
9.059906005859375e-06,2.0,1.8358230590820312e-05,2.0,,,,6.67572021484375e-06,1.0,1.2874603271484375e-05,1.0,,,
,,,,9.298324584960938e-06,1.0,1.0,,,,,9.059906005859375e-06,1.0,1.0
7.867813110351562e-06,1.0,1.2874603271484375e-05,1.0,6.198883056640625e-06,1.0,1.0,8.58306884765625e-06,1.0,1.33514404296875e-05,1.0,1.621246337890625e-05,1.0,1.0
2.0503997802734375e-05,3.0,2.6226043701171875e-05,4.0,7.62939453125e-06,2.0,1.0,2.2172927856445312e-05,3.0,2.765655517578125e-05,4.0,1.239776611328125e-05,2.0,1.0
7.3909759521484375e-06,1.0,1.3113021850585938e-05,1.0,1.1920928955078125e-05,1.0,1.0,8.344650268554688e-06,1.0,1.430511474609375e-05,1.0,1.0967254638671875e-05,1.0,1.0
8.344650268554688e-06,2.0,1.4543533325195312e-05,2.0,,,,6.4373016357421875e-06,1.0,1.1205673217773438e-05,1.0,,,
,,,,1.3113021850585938e-05,1.0,1.0,,,,,1.2874603271484375e-05,1.0,1.0
5.0067901611328125e-06,73.0,0.004430532455444336,73.0,0.014806509017944336,73.0,1.0,4.76837158203125e-06,73.0,0.004266977310180664,73.0,0.0005052089691162109,73.0,1.0
0.0004999637603759766,73.0,0.004991769790649414,73.0,0.012739419937133789,73.0,1.0,6.198883056640625e-06,1.0,1.0251998901367188e-05,1.0,0.0004355907440185547,1.0,1.0
0.00021195411682128906,35.0,0.0011036396026611328,35.0,0.004252910614013672,35.0,1.0,5.4836273193359375e-06,1.0,1.239776611328125e-05,1.0,0.0004773139953613281,1.0,1.0
8.654594421386719e-05,35.0,0.0003178119659423828,35.0,0.0031805038452148438,35.0,1.0,7.152557373046875e-06,1.0,1.2159347534179688e-05,1.0,0.0004978179931640625,1.0,1.0
2.0503997802734375e-05,7.0,5.221366882324219e-05,7.0,0.0014581680297851562,7.0,1.0,8.344650268554688e-06,1.0,1.4781951904296875e-05,1.0,0.00041985511779785156,1.0,1.0
1.5020370483398438e-05,5.0,3.0994415283203125e-05,5.0,,,,5.9604644775390625e-06,1.0,1.1205673217773438e-05,1.0,,,
,,,,1.1682510375976562e-05,1.0,1.0,,,,,1.5497207641601562e-05,1.0,1.0
5.245208740234375e-06,72.0,0.003794431686401367,72.0,0.011857271194458008,72.0,1.0,5.0067901611328125e-06,72.0,0.004094123840332031,72.0,0.0007336139678955078,72.0,1.0
0.0010747909545898438,72.0,0.008485794067382812,72.0,0.009812355041503906,72.0,1.0,7.152557373046875e-06,1.0,1.2159347534179688e-05,1.0,0.00048470497131347656,1.0,1.0
0.00012254714965820312,34.0,0.0008409023284912109,34.0,0.004518032073974609,34.0,1.0,7.3909759521484375e-06,1.0,1.1920928955078125e-05,1.0,0.00047588348388671875,1.0,1.0
8.249282836914062e-05,34.0,0.0002872943878173828,34.0,0.003768444061279297,34.0,1.0,7.3909759521484375e-06,1.0,1.1682510375976562e-05,1.0,0.00046062469482421875,1.0,1.0
2.8133392333984375e-05,10.0,8.106231689453125e-05,10.0,0.001951456069946289,10.0,1.0,7.152557373046875e-06,1.0,1.1682510375976562e-05,1.0,0.0004222393035888672,1.0,1.0
3.647804260253906e-05,10.0,9.489059448242188e-05,10.0,,,,6.198883056640625e-06,1.0,1.2159347534179688e-05,1.0,,,
,,,,1.3113021850585938e-05,1.0,1.0,,,,,1.5497207641601562e-05,1.0,1.0
5.9604644775390625e-06,72.0,0.003830432891845703,72.0,0.013529539108276367,72.0,1.0,5.7220458984375e-06,72.0,0.004384756088256836,72.0,0.0006701946258544922,72.0,1.0
0.00042819976806640625,72.0,0.004378557205200195,72.0,0.009325504302978516,72.0,1.0,9.298324584960938e-06,1.0,1.4543533325195312e-05,1.0,0.0006706714630126953,1.0,1.0
0.00011992454528808594,34.0,0.0007507801055908203,34.0,0.0041506290435791016,34.0,1.0,7.152557373046875e-06,1.0,1.3828277587890625e-05,1.0,0.0008511543273925781,1.0,1.0
7.963180541992188e-05,34.0,0.00027251243591308594,34.0,0.0029609203338623047,34.0,1.0,1.1920928955078125e-05,1.0,2.288818359375e-05,1.0,0.0008633136749267578,1.0,1.0
2.8133392333984375e-05,10.0,7.176399230957031e-05,10.0,0.0014917850494384766,10.0,1.0,9.5367431640625e-06,1.0,1.811981201171875e-05,1.0,0.0008633136749267578,1.0,1.0
1.6689300537109375e-05,6.0,3.933906555175781e-05,6.0,,,,9.298324584960938e-06,1.0,1.8358230590820312e-05,1.0,,,
,,,,1.8358230590820312e-05,1.0,1.0,,,,,1.9550323486328125e-05,1.0,1.0
3.814697265625e-06,72.0,0.017953157424926758,72.0,0.010290145874023438,72.0,1.0,6.4373016357421875e-06,72.0,0.004875898361206055,72.0,0.0008931159973144531,72.0,1.0
0.0003306865692138672,72.0,0.0034797191619873047,72.0,0.009547948837280273,72.0,1.0,9.298324584960938e-06,1.0,1.52587890625e-05,1.0,0.0006480216979980469,1.0,1.0
0.0001251697540283203,34.0,0.0007557868957519531,34.0,0.004209756851196289,34.0,1.0,1.0013580322265625e-05,1.0,1.7642974853515625e-05,1.0,0.0007724761962890625,1.0,1.0
0.0001232624053955078,34.0,0.0007588863372802734,34.0,0.004093647003173828,34.0,1.0,1.0967254638671875e-05,1.0,2.0503997802734375e-05,1.0,0.00047898292541503906,1.0,1.0
7.843971252441406e-05,34.0,0.0002562999725341797,34.0,0.0032019615173339844,34.0,1.0,6.9141387939453125e-06,1.0,1.2636184692382812e-05,1.0,0.0010457038879394531,1.0,1.0
1.6450881958007812e-05,6.0,3.981590270996094e-05,6.0,0.0013680458068847656,6.0,1.0,6.9141387939453125e-06,1.0,1.049041748046875e-05,1.0,0.0004076957702636719,1.0,1.0
1.5020370483398438e-05,5.0,3.2901763916015625e-05,5.0,,,,7.152557373046875e-06,1.0,1.049041748046875e-05,1.0,,,
,,,,1.2159347534179688e-05,1.0,1.0,,,,,1.7404556274414062e-05,1.0,1.0
5.4836273193359375e-06,72.0,0.0038909912109375,72.0,0.010546207427978516,72.0,1.0,6.4373016357421875e-06,72.0,0.0048487186431884766,72.0,0.0008854866027832031,72.0,1.0
0.0003209114074707031,72.0,0.0033779144287109375,72.0,0.011258602142333984,72.0,1.0,9.059906005859375e-06,1.0,1.6450881958007812e-05,1.0,0.0006968975067138672,1.0,1.0
0.0001277923583984375,34.0,0.0007691383361816406,34.0,0.009009599685668945,34.0,1.0,9.775161743164062e-06,1.0,1.5735626220703125e-05,1.0,0.0008842945098876953,1.0,1.0
0.0001888275146484375,34.0,0.0005738735198974609,34.0,0.0045855045318603516,34.0,1.0,1.3113021850585938e-05,1.0,2.0503997802734375e-05,1.0,0.0006871223449707031,1.0,1.0
2.6702880859375e-05,10.0,8.678436279296875e-05,10.0,0.0014619827270507812,10.0,1.0,9.5367431640625e-06,1.0,1.621246337890625e-05,1.0,0.000659942626953125,1.0,1.0
2.6941299438476562e-05,10.0,7.128715515136719e-05,10.0,0.0014710426330566406,10.0,1.0,8.821487426757812e-06,1.0,1.4543533325195312e-05,1.0,0.0007138252258300781,1.0,1.0
1.71661376953125e-05,6.0,3.933906555175781e-05,6.0,,,,1.0251998901367188e-05,1.0,1.7404556274414062e-05,1.0,,,
,,,,1.4066696166992188e-05,1.0,1.0,,,,,1.7404556274414062e-05,1.0,1.0
4.5299530029296875e-06,72.0,0.0037224292755126953,72.0,0.01036977767944336,72.0,1.0,6.67572021484375e-06,72.0,0.0049288272857666016,72.0,0.0008587837219238281,72.0,1.0
0.0003409385681152344,72.0,0.003801107406616211,72.0,0.010400772094726562,72.0,1.0,9.5367431640625e-06,1.0,1.6689300537109375e-05,1.0,0.0008132457733154297,1.0,1.0
0.00019240379333496094,72.0,0.0009243488311767578,72.0,0.008299827575683594,72.0,1.0,9.298324584960938e-06,1.0,1.6689300537109375e-05,1.0,0.0010325908660888672,1.0,1.0
4.673004150390625e-05,11.0,0.00015974044799804688,11.0,0.0018541812896728516,11.0,1.0,1.1205673217773438e-05,1.0,2.0265579223632812e-05,1.0,0.0007116794586181641,1.0,1.0
2.4318695068359375e-05,7.0,6.198883056640625e-05,7.0,0.0015406608581542969,7.0,1.0,1.0013580322265625e-05,1.0,1.621246337890625e-05,1.0,0.0006489753723144531,1.0,1.0
1.5020370483398438e-05,5.0,3.0994415283203125e-05,5.0,,,,7.867813110351562e-06,1.0,1.7881393432617188e-05,1.0,,,
